NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;ID_TURMA;CO_ENTIDADE;CO_UF;CO_MUNICIPIO;TP_DEPENDENCIA;IN_REGULAR;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2022;200002833;100000137;202210000121004;10000121;31;3106200;2;1;5;0;0
2022;200002834;100000159;202210000121002;10000121;31;3106200;2;1;5;0;0
2022;200002835;100000252;202210000122001;10000122;22;2211001;2;1;5;0;0
2022;200002836;100000722;202210000122002;10000122;22;2211001;2;1;2;0;0
2022;200002837;100000101;202210000124003;10000124;24;2408102;3;1;5;1;0
2022;200002838;100000449;202210000126002;10000126;22;2211001;3;1;5;0;0
2022;200002839;100000046;202210000127002;10000127;12;1200401;3;1;5;0;0
2022;200002840;100000920;202210000127001;10000127;12;1200401;3;1;5;0;0
2022;200002841;100000388;202210000128002;10000128;52;5208707;4;1;5;0;0
2022;200002842;100000505;202210000128002;10000128;52;5208707;4;1;5;1;0
2022;200002843;100000697;202210000128001;10000128;52;5208707;4;1;5;0;0
2022;200002844;100000885;202210000129005;10000129;35;3509502;3;1;5;0;0
2022;200002845;100000919;202210000129005;10000129;35;3509502;3;1;5;0;0
2022;200002846;100000154;202210000130001;10000130;29;2927408;4;1;5;0;0
2022;200002847;100000711;202210000131001;10000131;13;1302603;3;1;4;0;0
2022;200002848;100000953;202210000131001;10000131;13;1302603;3;1;5;0;0
2022;200002849;100000033;202210000132001;10000132;23;2304400;4;1;5;0;0
2022;200002850;100000358;202210000132003;10000132;23;2304400;4;1;5;1;0
2022;200002851;100000363;202210000132003;10000132;23;2304400;4;1;5;0;0
2022;200002852;100000957;202210000132002;10000132;23;2304400;4;1;4;0;0
2022;200002853;100000127;202210000133002;10000133;23;2304400;3;1;5;0;0
2022;200002854;100000182;202210000133001;10000133;23;2304400;3;1;5;0;0
2022;200002855;100000011;202210000135004;10000135;42;4205407;4;1;5;0;0
2022;200002856;100000758;202210000135003;10000135;42;4205407;4;1;5;0;0
2022;200002857;100000584;202210000136001;10000136;24;2408102;3;1;5;0;0
2022;200002858;100000081;202210000138001;10000138;32;3205309;3;1;5;0;0
2022;200002859;100000641;202210000139001;10000139;26;2611606;3;1;5;0;0
2022;200002860;100000904;202210000139001;10000139;26;2611606;3;1;5;0;0
2022;200002861;100000916;202210000139002;10000139;26;2611606;3;1;5;0;0
2022;200002862;100000963;202210000139001;10000139;26;2611606;3;1;5;0;0
2022;200002863;100000131;202210000140002;10000140;23;2304400;3;1;2;0;0
2022;200002864;100000370;202210000140002;10000140;23;2304400;3;1;4;0;0
2022;200002865;100000485;202210000140002;10000140;23;2304400;3;1;5;0;0
2022;200002866;100000715;202210000140001;10000140;23;2304400;3;1;4;0;0
2022;200002867;100000680;202210000142002;10000142;32;3205309;4;1;5;0;0
2022;200002868;100000770;202210000142003;10000142;32;3205309;4;1;5;1;0
2022;200002869;100000308;202210000143002;10000143;27;2704302;3;1;5;0;0
2022;200002870;100000948;202210000143002;10000143;27;2704302;3;1;5;0;0
2022;200002871;100000882;202210000144001;10000144;26;2611606;4;1;5;0;0
2022;200002872;100000384;202210000145001;10000145;29;2927408;2;1;4;0;0
2022;200002873;100000178;202210000146002;10000146;41;4106902;4;1;5;0;0
2022;200002874;100000767;202210000146002;10000146;41;4106902;4;1;5;0;0
2022;200002875;100000390;202210000148001;10000148;53;5300108;3;1;5;0;0
2022;200002876;100000553;202210000148001;10000148;53;5300108;3;1;5;1;0
2022;200002877;100000681;202210000148002;10000148;53;5300108;3;1;2;0;0
2022;200002878;100000269;202210000149005;10000149;35;3509502;4;1;5;0;0
2022;200002879;100000448;202210000149005;10000149;35;3509502;4;1;5;0;0
2022;200002880;100000724;202210000149002;10000149;35;3509502;4;1;5;0;0
2022;200002881;100000344;202210000150005;10000150;35;3550308;2;1;5;1;0
2022;200002882;100000543;202210000150001;10000150;35;3550308;2;1;5;1;0
2022;200002883;100000623;202210000150003;10000150;35;3550308;2;1;5;0;0
2022;200002884;100000818;202210000150003;10000150;35;3550308;2;1;5;0;0
2022;200002885;100000435;202210000151001;10000151;29;2927408;4;1;5;0;0
2022;200002886;100000738;202210000151001;10000151;29;2927408;4;1;5;0;0
2022;200002887;100000827;202210000151002;10000151;29;2927408;4;1;5;1;0
2022;200002888;100000858;202210000151003;10000151;29;2927408;4;1;5;0;0
2022;200002889;100000095;202210000152003;10000152;31;3106200;4;1;5;0;0
2022;200002890;100000253;202210000152002;10000152;31;3106200;4;1;4;0;0
2022;200002891;100000287;202210000152003;10000152;31;3106200;4;1;5;0;0
2022;200002892;100000509;202210000152002;10000152;31;3106200;4;1;5;0;0
2022;200002893;100000616;202210000152001;10000152;31;3106200;4;1;5;0;0
2022;200002894;100000969;202210000152001;10000152;31;3106200;4;1;5;0;0
2022;200002895;100000471;202210000154002;10000154;22;2211001;3;1;5;0;0
2022;200002896;100000469;202210000155002;10000155;28;2800308;2;1;5;0;0
2022;200002897;100000299;202210000157001;10000157;35;3550308;3;1;5;0;0
2022;200002898;100000527;202210000157005;10000157;35;3550308;3;1;5;0;0
2022;200002899;100000512;202210000158003;10000158;33;3304557;2;1;5;0;0
2022;200002900;100000517;202210000158003;10000158;33;3304557;2;1;5;0;0
2022;200002901;100000089;202210000159003;10000159;32;3205309;2;1;5;0;0
2022;200002902;100000594;202210000160001;10000160;28;2800308;4;1;5;0;0
2022;200002903;100000713;202210000160001;10000160;28;2800308;4;1;5;0;0
2022;200002904;100000171;202210000161003;10000161;11;1100205;4;1;5;0;0
2022;200002905;100000342;202210000161003;10000161;11;1100205;4;1;5;0;0
2022;200002906;100000673;202210000161004;10000161;11;1100205;4;1;5;0;0
2022;200002907;100000915;202210000161004;10000161;11;1100205;4;1;5;0;0
2022;200002908;100000187;202210000162001;10000162;25;2507507;4;1;5;1;0
2022;200002909;100000192;202210000162002;10000162;25;2507507;4;1;5;0;0
2022;200002910;100000141;202210000163002;10000163;24;2408102;3;1;5;0;0
2022;200002911;100000437;202210000163003;10000163;24;2408102;3;1;5;0;0
2022;200002912;100000071;202210000164001;10000164;35;3550308;3;1;5;0;0
2022;200002913;100000409;202210000164001;10000164;35;3550308;3;1;4;0;0
2022;200002914;100000759;202210000164001;10000164;35;3550308;3;1;5;0;0
2022;200002915;100000828;202210000164001;10000164;35;3550308;3;1;5;0;0
2022;200002916;100000035;202210000165003;10000165;25;2507507;3;1;5;0;0
2022;200002917;100000865;202210000165001;10000165;25;2507507;3;1;2;0;0
2022;200002918;100000513;202210000166001;10000166;35;3550308;3;1;5;0;0
2022;200002919;100000740;202210000166002;10000166;35;3550308;3;1;5;0;0
2022;200002920;100000060;202210000167001;10000167;21;2111300;4;1;5;0;0
2022;200002921;100000433;202210000167002;10000167;21;2111300;4;1;5;0;0
2022;200002922;100000538;202210000168002;10000168;31;3106200;2;1;5;0;0
2022;200002923;100000586;202210000168002;10000168;31;3106200;2;1;5;0;0
2022;200002924;100000290;202210000170001;10000170;35;3550308;2;1;2;0;0
2022;200002925;100000511;202210000171001;10000171;29;2927408;3;1;5;0;0
2022;200002926;100000114;202210000172004;10000172;22;2211001;4;1;5;1;0
2022;200002927;100000136;202210000172005;10000172;22;2211001;4;1;5;0;0
2022;200002928;100000563;202210000172003;10000172;22;2211001;4;1;4;0;0
2022;200002929;100000946;202210000172003;10000172;22;2211001;4;1;5;0;0
2022;200002930;100000985;202210000172005;10000172;22;2211001;4;1;5;1;0
2022;200002931;100000310;202210000173003;10000173;22;2211001;4;1;5;0;0
2022;200002932;100000440;202210000173003;10000173;22;2211001;4;1;5;0;0
2022;200002933;100000766;202210000173003;10000173;22;2211001;4;1;5;0;0
2022;200002934;100000438;202210000174001;10000174;27;2704302;3;1;5;1;0
2022;200002935;100000629;202210000176003;10000176;32;3205309;3;1;5;0;0
2022;200002936;100000023;202210000178003;10000178;24;2408102;2;1;4;0;0
2022;200002937;100000296;202210000178004;10000178;24;2408102;2;1;5;0;0
2022;200002938;100000322;202210000178002;10000178;24;2408102;2;1;5;1;0
2022;200002939;100000998;202210000178002;10000178;24;2408102;2;1;5;1;0
2022;200002940;100000065;202210000179005;10000179;43;4314902;3;1;5;0;0
2022;200002941;100000037;202210000180001;10000180;26;2611606;3;1;5;0;0
2022;200002942;100000229;202210000180003;10000180;26;2611606;3;1;5;0;0
2022;200002943;100000562;202210000180002;10000180;26;2611606;3;1;5;0;0
2022;200002944;100000638;202210000180003;10000180;26;2611606;3;1;4;0;0
2022;200002945;100000230;202210000181002;10000181;12;1200401;3;1;5;0;0
2022;200002946;100000286;202210000182004;10000182;42;4205407;3;1;4;0;0
2022;200002947;100000311;202210000182004;10000182;42;4205407;3;1;5;0;0
2022;200002948;100000596;202210000182002;10000182;42;4205407;3;1;5;0;0
2022;200002949;100000173;202210000183001;10000183;31;3106200;3;1;5;0;0
2022;200002950;100000255;202210000183002;10000183;31;3106200;3;1;5;0;0
2022;200002951;100000345;202210000183002;10000183;31;3106200;3;1;5;0;0
2022;200002952;100000193;202210000185002;10000185;29;2927408;3;1;4;0;0
2022;200002953;100000254;202210000185002;10000185;29;2927408;3;1;5;0;0
2022;200002954;100000696;202210000186001;10000186;26;2611606;3;1;5;0;0
2022;200002955;100000821;202210000186002;10000186;26;2611606;3;1;5;0;0
2022;200002956;100000064;202210000187004;10000187;12;1200401;4;1;5;0;0
2022;200002957;100000277;202210000187004;10000187;12;1200401;4;1;5;0;0
2022;200002958;100000558;202210000187004;10000187;12;1200401;4;1;5;0;0
2022;200002959;100000950;202210000187003;10000187;12;1200401;4;1;5;0;0
2022;200002960;100000976;202210000187001;10000187;12;1200401;4;1;5;1;0
2022;200002961;100000439;202210000189002;10000189;32;3205309;4;1;4;0;0
2022;200002962;100000536;202210000189005;10000189;32;3205309;4;1;5;0;0
2022;200002963;100000811;202210000189001;10000189;32;3205309;4;1;5;1;0
2022;200002964;100000016;202210000190003;10000190;35;3509502;2;1;5;0;0
2022;200002965;100000393;202210000191001;10000191;35;3550308;3;1;5;0;0
2022;200002966;100000838;202210000191004;10000191;35;3550308;3;1;5;0;0
2022;200002967;100000222;202210000193002;10000193;32;3205309;3;1;5;0;0
2022;200002968;100000045;202210000194003;10000194;32;3205309;3;1;4;0;0
2022;200002969;100000096;202210000194002;10000194;32;3205309;3;1;5;0;0
2022;200002970;100000275;202210000194003;10000194;32;3205309;3;1;5;0;0
2022;200002971;100000227;202210000195005;10000195;33;3304557;4;1;5;0;0
2022;200002972;100000282;202210000195004;10000195;33;3304557;4;1;5;0;0
2022;200002973;100000459;202210000195005;10000195;33;3304557;4;1;2;0;0
2022;200002974;100000856;202210000195003;10000195;33;3304557;4;1;2;0;0
2022;200002975;100000160;202210000196002;10000196;33;3304557;4;1;5;0;0
2022;200002976;100000570;202210000196004;10000196;33;3304557;4;1;2;0;0
2022;200002977;100000343;202210000197005;10000197;25;2507507;4;1;4;0;0
2022;200002978;100000569;202210000198001;10000198;32;3205309;3;1;5;0;0
2022;200002979;100000934;202210000198004;10000198;32;3205309;3;1;5;0;0
2022;200002980;100000051;202210000199002;10000199;29;2927408;2;1;5;0;0
2022;200002981;100000639;202210000199004;10000199;29;2927408;2;1;5;0;0
2022;200002982;100000132;202210000200002;10000200;29;2927408;2;1;5;1;0
2022;200002983;100000320;202210000200001;10000200;29;2927408;2;1;5;0;0
2022;200002984;100000524;202210000200003;10000200;29;2927408;2;1;5;1;0
2022;200002985;100000669;202210000200002;10000200;29;2927408;2;1;5;1;0
2022;200002986;100000793;202210000200001;10000200;29;2927408;2;1;5;0;0
2022;200002987;100001001;202210000040005;10000040;23;2304400;4;1;5;0;0
2022;200002988;100001002;202210000139001;10000139;26;2611606;3;1;5;0;0
2022;200002989;100001003;202210000092002;10000092;33;3304557;4;1;5;1;0
2022;200002990;100001004;202210000153002;10000153;26;2611606;4;1;5;1;0
2022;200002991;100001005;202210000057003;10000057;28;2800308;2;1;5;1;0
2022;200002992;100001007;202210000200001;10000200;29;2927408;2;1;5;0;0
2022;200002993;100001008;202210000069002;10000069;28;2800308;3;1;5;0;0
2022;200002994;100001010;202210000092004;10000092;33;3304557;4;1;5;1;0
2022;200002995;100001011;202210000135001;10000135;42;4205407;4;1;5;0;0
2022;200002996;100001012;202210000069004;10000069;28;2800308;3;1;2;0;0
2022;200002997;100001013;202210000094004;10000094;11;1100205;1;1;5;0;0
2022;200002998;100001014;202210000051003;10000051;31;3106200;4;1;5;0;0
2022;200002999;100001015;202210000060003;10000060;25;2507507;3;1;2;0;0
2022;200003000;100001016;202210000001004;10000001;12;1200401;4;1;2;0;0
2022;200003001;100001017;202210000100002;10000100;23;2304400;1;1;5;0;0
2022;200003002;100001018;202210000187004;10000187;12;1200401;4;1;5;0;0
2022;200003003;100001019;202210000079003;10000079;25;2507507;1;1;5;0;0
2022;200003004;100001020;202210000059005;10000059;35;3509502;4;1;5;1;0
2022;200003005;100001021;202210000059004;10000059;35;3509502;4;1;5;0;0
2022;200003006;100001024;202210000151001;10000151;29;2927408;4;1;5;1;0
2022;200003007;100001025;202210000195005;10000195;33;3304557;4;1;5;0;0
2022;200003008;100001026;202210000194002;10000194;32;3205309;3;1;5;0;0
2022;200003009;100001027;202210000166001;10000166;35;3550308;3;1;5;0;0
2022;200003010;100001029;202210000197005;10000197;25;2507507;4;1;5;1;0
2022;200003011;100001030;202210000061003;10000061;28;2800308;3;1;5;1;0
2022;200003012;100001031;202210000014001;10000014;35;3509502;3;1;4;0;0
2022;200003013;100001032;202210000107002;10000107;29;2927408;4;1;5;0;0
2022;200003014;100001033;202210000009002;10000009;28;2800308;4;1;5;1;0
2022;200003015;100001034;202210000152001;10000152;31;3106200;4;1;5;0;0
2022;200003016;100001035;202210000059004;10000059;35;3509502;4;1;5;0;0
2022;200003017;100001036;202210000120001;10000120;41;4106902;3;1;5;0;0
2022;200003018;100001037;202210000029002;10000029;21;2111300;2;1;5;0;0
2022;200003019;100001038;202210000058005;10000058;35;3550308;3;1;5;0;0
2022;200003020;100001039;202210000035004;10000035;33;3304557;3;1;5;0;0
2022;200003021;100001040;202210000025001;10000025;32;3205309;3;1;5;1;0
2022;200003022;100001041;202210000129005;10000129;35;3509502;3;1;5;1;0
2022;200003023;100001042;202210000073001;10000073;35;3550308;4;1;5;0;0
2022;200003024;100001044;202210000159001;10000159;32;3205309;2;1;5;0;0
2022;200003025;100001045;202210000004003;10000004;41;4106902;3;1;5;0;0
2022;200003026;100001047;202210000084004;10000084;23;2304400;3;1;5;0;0
2022;200003027;100001048;202210000007002;10000007;29;2927408;3;1;5;0;0
2022;200003028;100001049;202210000166002;10000166;35;3550308;3;1;4;0;0
2022;200003029;100001050;202210000032004;10000032;43;4314902;4;1;4;0;0
2022;200003030;100001051;202210000101001;10000101;23;2304400;2;1;5;0;0
2022;200003031;100001053;202210000118001;10000118;31;3106200;4;1;4;0;0
2022;200003032;100001054;202210000072001;10000072;32;3205309;3;1;2;0;0
2022;200003033;100001055;202210000068002;10000068;41;4106902;3;1;5;0;0
2022;200003034;100001056;202210000035004;10000035;33;3304557;3;1;5;0;0
2022;200003035;100001057;202210000192002;10000192;26;2611606;2;1;5;0;0
2022;200003036;100001058;202210000035003;10000035;33;3304557;3;1;5;0;0
2022;200003037;100001059;202210000049003;10000049;52;5208707;4;1;5;0;0
2022;200003038;100001060;202210000047001;10000047;16;1600303;4;1;5;0;0
2022;200003039;100001061;202210000006002;10000006;25;2507507;3;1;5;0;0
2022;200003040;100001062;202210000152003;10000152;31;3106200;4;1;2;0;0
2022;200003041;100001063;202210000173002;10000173;22;2211001;4;1;2;0;0
2022;200003042;100001064;202210000064002;10000064;24;2408102;3;1;5;0;0
2022;200003043;100001065;202210000182003;10000182;42;4205407;3;1;5;0;0
2022;200003044;100001066;202210000059002;10000059;35;3509502;4;1;4;0;0
2022;200003045;100001067;202210000194002;10000194;32;3205309;3;1;4;0;0
2022;200003046;100001068;202210000125005;10000125;29;2927408;4;1;5;0;0
2022;200003047;100001069;202210000064002;10000064;24;2408102;3;1;5;0;0
2022;200003048;100001070;202210000111003;10000111;23;2304400;4;1;5;0;0
2022;200003049;100001071;202210000054001;10000054;26;2611606;3;1;5;0;0
2022;200003050;100001072;202210000011001;10000011;21;2111300;3;1;4;0;0
2022;200003051;100001073;202210000038001;10000038;35;3550308;3;0;5;0;0
2022;200003052;100001074;202210000047003;10000047;16;1600303;4;1;5;0;0
2022;200003053;100001077;202210000196001;10000196;33;3304557;4;1;5;0;0
2022;200003054;100001078;202210000124004;10000124;24;2408102;3;1;5;0;0
2022;200003055;100001079;202210000060005;10000060;25;2507507;3;1;5;0;0
2022;200003056;100001080;202210000178004;10000178;24;2408102;2;1;4;0;0
2022;200003057;100001081;202210000022003;10000022;32;3205309;3;1;5;0;0
2022;200003058;100001082;202210000021003;10000021;13;1302603;4;1;5;0;0
2022;200003059;100001083;202210000159001;10000159;32;3205309;2;1;5;0;0
2022;200003060;100001084;202210000149004;10000149;35;3509502;4;1;5;0;0
2022;200003061;100001085;202210000009004;10000009;28;2800308;4;1;5;0;0
2022;200003062;100001086;202210000009005;10000009;28;2800308;4;1;5;0;0
2022;200003063;100001087;202210000020001;10000020;24;2408102;3;1;5;0;0
2022;200003064;100001088;202210000035003;10000035;33;3304557;3;1;5;0;0
2022;200003065;100001089;202210000003002;10000003;35;3509502;4;1;5;0;0
2022;200003066;100001090;202210000003003;10000003;35;3509502;4;1;5;0;0
2022;200003067;100001092;202210000084003;10000084;23;2304400;3;1;5;0;0
2022;200003068;100001094;202210000083004;10000083;31;3106200;3;1;5;0;0
2022;200003069;100001095;202210000070001;10000070;35;3509502;3;1;2;0;0
2022;200003070;100001096;202210000107004;10000107;29;2927408;4;1;5;0;0
2022;200003071;100001097;202210000020003;10000020;24;2408102;3;1;5;0;0
2022;200003072;100001098;202210000086002;10000086;24;2408102;4;1;5;0;0
2022;200003073;100001099;202210000031001;10000031;29;2927408;4;1;5;0;0
2022;200003074;100001100;202210000182001;10000182;42;4205407;3;1;4;0;0
2022;200003075;100001101;202210000179001;10000179;43;4314902;3;1;4;0;0
2022;200003076;100001102;202210000189003;10000189;32;3205309;4;0;5;0;0
2022;200003077;100001103;202210000103001;10000103;35;3550308;4;1;5;0;0
2022;200003078;100001104;202210000116002;10000116;25;2507507;4;1;5;0;0
2022;200003079;100001105;202210000135003;10000135;42;4205407;4;1;5;0;0
2022;200003080;100001106;202210000020001;10000020;24;2408102;3;1;5;0;0
2022;200003081;100001107;202210000180002;10000180;26;2611606;3;1;5;0;0
2022;200003082;100001108;202210000067002;10000067;35;3509502;2;1;4;0;0
2022;200003083;100001109;202210000052002;10000052;31;3106200;4;0;5;0;0
2022;200003084;100001110;202210000003001;10000003;35;3509502;4;1;4;0;0
2022;200003085;100001111;202210000100001;10000100;23;2304400;1;1;5;0;0
2022;200003086;100001112;202210000170001;10000170;35;3550308;2;1;5;0;0
2022;200003087;100001113;202210000045004;10000045;21;2111300;4;1;5;0;0
2022;200003088;100001114;202210000076003;10000076;29;2927408;4;1;5;0;0
2022;200003089;100001115;202210000154001;10000154;22;2211001;3;1;5;0;0
2022;200003090;100001116;202210000124004;10000124;24;2408102;3;1;5;0;0
2022;200003091;100001117;202210000191005;10000191;35;3550308;3;1;5;0;0
2022;200003092;100001118;202210000168001;10000168;31;3106200;2;1;5;0;0
2022;200003093;100001119;202210000195003;10000195;33;3304557;4;1;5;0;0
2022;200003094;100001120;202210000011003;10000011;21;2111300;3;1;5;0;0
2022;200003095;100001121;202210000065002;10000065;42;4205407;2;0;5;0;0
2022;200003096;100001122;202210000011003;10000011;21;2111300;3;1;5;0;0
2022;200003097;100001123;202210000109001;10000109;25;2507507;4;1;5;0;0
2022;200003098;100001124;202210000119002;10000119;23;2304400;4;1;5;0;0
2022;200003099;100001125;202210000143003;10000143;27;2704302;3;1;5;0;0
2022;200003100;100001126;202210000098002;10000098;25;2507507;2;0;5;0;0
2022;200003101;100001127;202210000022001;10000022;32;3205309;3;1;5;0;0
2022;200003102;100001128;202210000029001;10000029;21;2111300;2;1;5;0;0
2022;200003103;100001129;202210000170001;10000170;35;3550308;2;1;5;0;0
2022;200003104;100001130;202210000101003;10000101;23;2304400;2;0;5;0;0
2022;200003105;100001131;202210000195001;10000195;33;3304557;4;1;2;0;0
2022;200003106;100001132;202210000171002;10000171;29;2927408;3;1;5;0;0
2022;200003107;100001133;202210000090003;10000090;31;3106200;4;1;5;0;0
2022;200003108;100001134;202210000148002;10000148;53;5300108;3;1;5;0;0
2022;200003109;100001135;202210000041001;10000041;22;2211001;3;1;5;0;0
2022;200003110;100001136;202210000128002;10000128;52;5208707;4;1;4;0;0
2022;200003111;100001137;202210000199003;10000199;29;2927408;2;1;5;0;0
2022;200003112;100001138;202210000103002;10000103;35;3550308;4;1;4;0;0
2022;200003113;100001139;202210000087002;10000087;35;3509502;3;1;5;0;0
2022;200003114;100001140;202210000176003;10000176;32;3205309;3;1;4;0;0
2022;200003115;100001141;202210000037001;10000037;33;3304557;2;1;5;0;0
2022;200003116;100001142;202210000166001;10000166;35;3550308;3;1;5;0;0
2022;200003117;100001143;202210000119001;10000119;23;2304400;4;0;5;0;0
2022;200003118;100001144;202210000052001;10000052;31;3106200;4;1;5;0;0
2022;200003119;100001145;202210000174004;10000174;27;2704302;3;1;5;0;0
2022;200003120;100001146;202210000161002;10000161;11;1100205;4;1;5;0;0
2022;200003121;100001147;202210000020001;10000020;24;2408102;3;1;5;0;0
2022;200003122;100001148;202210000004003;10000004;41;4106902;3;1;5;0;0
2022;200003123;100001149;202210000002001;10000002;11;1100205;3;1;5;0;0
2022;200003124;100001150;202210000040002;10000040;23;2304400;4;1;5;0;0
2023;200003125;100000476;202310000001001;10000001;12;1200401;4;0;5;1;0
2023;200003126;100000734;202310000001002;10000001;12;1200401;4;1;5;0;0
2023;200003127;100000887;202310000001002;10000001;12;1200401;4;1;5;0;0
2023;200003128;100000117;202310000002002;10000002;11;1100205;3;1;5;0;0
2023;200003129;100000502;202310000002002;10000002;11;1100205;3;1;5;0;0
2023;200003130;100000567;202310000002002;10000002;11;1100205;3;1;5;0;0
2023;200003131;100000020;202310000003001;10000003;35;3509502;4;1;5;1;0
2023;200003132;100000072;202310000003001;10000003;35;3509502;4;1;5;0;0
2023;200003133;100000677;202310000003001;10000003;35;3509502;4;1;5;1;0
2023;200003134;100000786;202310000003001;10000003;35;3509502;4;1;5;0;0
2023;200003135;100000411;202310000004002;10000004;41;4106902;3;1;5;1;0
2023;200003136;100000723;202310000004001;10000004;41;4106902;3;1;5;0;0
2023;200003137;100000272;202310000005002;10000005;23;2304400;3;1;5;1;0
2023;200003138;100000387;202310000005003;10000005;23;2304400;3;1;5;0;0
2023;200003139;100000489;202310000005003;10000005;23;2304400;3;1;5;0;0
2023;200003140;100000143;202310000006001;10000006;25;2507507;3;1;4;0;0
2023;200003141;100000177;202310000006001;10000006;25;2507507;3;1;5;1;0
2023;200003142;100000820;202310000006001;10000006;25;2507507;3;1;5;1;0
2023;200003143;100000993;202310000006002;10000006;25;2507507;3;1;5;0;0
2023;200003144;100000168;202310000007002;10000007;29;2927408;3;1;5;0;0
2023;200003145;100000537;202310000007004;10000007;29;2927408;3;1;5;0;0
2023;200003146;100000845;202310000008001;10000008;32;3205309;3;1;5;0;0
2023;200003147;100000050;202310000009001;10000009;28;2800308;4;1;5;0;0
2023;200003148;100000121;202310000009002;10000009;28;2800308;4;1;5;0;0
2023;200003149;100000218;202310000009001;10000009;28;2800308;4;1;5;0;0
2023;200003150;100000942;202310000009002;10000009;28;2800308;4;1;5;0;0
2023;200003151;100000881;202310000010002;10000010;29;2927408;2;1;4;0;0
2023;200003152;100000593;202310000011002;10000011;21;2111300;3;1;5;0;0
2023;200003153;100000619;202310000012004;10000012;29;2927408;2;1;5;0;0
2023;200003154;100000837;202310000012001;10000012;29;2927408;2;1;5;0;0
2023;200003155;100000913;202310000012004;10000012;29;2927408;2;1;5;0;0
2023;200003156;100000034;202310000013002;10000013;11;1100205;4;1;5;0;0
2023;200003157;100000125;202310000013005;10000013;11;1100205;4;1;5;0;0
2023;200003158;100000712;202310000013005;10000013;11;1100205;4;1;5;0;0
2023;200003159;100000546;202310000014002;10000014;35;3509502;3;1;5;0;0
2023;200003160;100000120;202310000016001;10000016;11;1100205;3;1;5;0;0
2023;200003161;100000592;202310000016003;10000016;11;1100205;3;1;5;0;0
2023;200003162;100000940;202310000016003;10000016;11;1100205;3;1;5;0;0
2023;200003163;100000231;202310000017001;10000017;51;5103403;3;1;5;0;0
2023;200003164;100000508;202310000017002;10000017;51;5103403;3;1;5;1;0
2023;200003165;100000744;202310000017001;10000017;51;5103403;3;1;5;0;0
2023;200003166;100000784;202310000017001;10000017;51;5103403;3;1;5;0;0
2023;200003167;100000917;202310000017002;10000017;51;5103403;3;1;5;1;0
2023;200003168;100000941;202310000017001;10000017;51;5103403;3;1;5;0;0
2023;200003169;100000572;202310000018004;10000018;32;3205309;4;1;5;0;0
2023;200003170;100000061;202310000020001;10000020;24;2408102;3;1;5;1;0
2023;200003171;100000364;202310000020002;10000020;24;2408102;3;1;5;0;0
2023;200003172;100000331;202310000021001;10000021;13;1302603;4;1;4;0;0
2023;200003173;100000478;202310000021003;10000021;13;1302603;4;1;5;0;0
2023;200003174;100000576;202310000021002;10000021;13;1302603;4;1;5;0;0
2023;200003175;100000890;202310000021003;10000021;13;1302603;4;1;5;1;0
2023;200003176;100000825;202310000022001;10000022;32;3205309;3;1;5;0;0
2023;200003177;100000123;202310000023002;10000023;50;5002704;3;1;5;1;0
2023;200003178;100000024;202310000025003;10000025;32;3205309;3;1;5;1;0
2023;200003179;100000025;202310000025002;10000025;32;3205309;3;1;5;0;0
2023;200003180;100000323;202310000025003;10000025;32;3205309;3;1;5;0;0
2023;200003181;100000082;202310000026003;10000026;25;2507507;4;1;5;0;0
2023;200003182;100000009;202310000028001;10000028;13;1302603;2;1;2;0;0
2023;200003183;100000589;202310000028003;10000028;13;1302603;2;1;5;0;0
2023;200003184;100000622;202310000028003;10000028;13;1302603;2;1;5;0;0
2023;200003185;100000710;202310000028001;10000028;13;1302603;2;1;5;0;0
2023;200003186;100000109;202310000029002;10000029;21;2111300;2;1;5;1;0
2023;200003187;100000332;202310000031001;10000031;29;2927408;4;1;5;0;0
2023;200003188;100000369;202310000031004;10000031;29;2927408;4;1;5;0;0
2023;200003189;100000720;202310000032002;10000032;43;4314902;4;1;2;0;0
2023;200003190;100000933;202310000032002;10000032;43;4314902;4;1;4;0;0
2023;200003191;100000085;202310000033004;10000033;22;2211001;3;1;5;0;0
2023;200003192;100000226;202310000033002;10000033;22;2211001;3;1;4;0;0
2023;200003193;100000851;202310000033004;10000033;22;2211001;3;1;5;0;0
2023;200003194;100000960;202310000033001;10000033;22;2211001;3;1;5;0;0
2023;200003195;100000126;202310000034004;10000034;28;2800308;2;1;5;0;0
2023;200003196;100000280;202310000035002;10000035;33;3304557;3;1;5;0;0
2023;200003197;100000967;202310000036004;10000036;41;4106902;3;1;5;0;0
2023;200003198;100000857;202310000037001;10000037;33;3304557;2;1;5;0;0
2023;200003199;100000945;202310000037001;10000037;33;3304557;2;1;5;0;0
2023;200003200;100000004;202310000038002;10000038;35;3550308;3;1;5;0;0
2023;200003201;100000441;202310000038001;10000038;35;3550308;3;1;5;1;0
2023;200003202;100000850;202310000038001;10000038;35;3550308;3;1;5;0;0
2023;200003203;100000852;202310000039001;10000039;13;1302603;2;1;2;0;0
2023;200003204;100000414;202310000040005;10000040;23;2304400;4;1;5;1;0
2023;200003205;100000419;202310000040001;10000040;23;2304400;4;1;5;0;0
2023;200003206;100000442;202310000040001;10000040;23;2304400;4;1;5;0;0
2023;200003207;100000326;202310000041004;10000041;22;2211001;3;1;5;0;0
