NU_ANO;ID_TURMA;CO_ENTIDADE;TP_ETAPA_ENSINO;TP_MEDIACAO_DIDATICO_PEDAGO;TP_TIPO_ATENDIMENTO_TURMA;NU_DURACAO_TURMA;NU_DIAS_ATIVIDADE
2021;202110000125002;10000125;27;1;1;294;4
2021;202110000125003;10000125;28;1;1;239;5
2021;202110000125004;10000125;18;1;1;241;4
2021;202110000126001;10000126;18;1;1;250;4
2021;202110000126002;10000126;17;1;1;298;4
2021;202110000127001;10000127;15;1;1;271;5
2021;202110000127002;10000127;20;1;1;209;5
2021;202110000127003;10000127;15;1;1;245;4
2021;202110000127004;10000127;20;1;1;262;4
2021;202110000127005;10000127;14;1;1;286;4
2021;202110000128001;10000128;41;1;1;271;4
2021;202110000128002;10000128;14;1;1;247;4
2021;202110000128003;10000128;71;1;1;296;4
2021;202110000128004;10000128;19;1;1;245;4
2021;202110000128005;10000128;69;1;1;289;5
2021;202110000129001;10000129;16;1;1;251;4
2021;202110000129002;10000129;17;1;1;209;4
2021;202110000129003;10000129;41;1;1;255;4
2021;202110000129004;10000129;41;1;1;257;5
2021;202110000130001;10000130;71;1;1;270;4
2021;202110000130002;10000130;71;1;1;293;5
2021;202110000130003;10000130;70;1;1;277;5
2021;202110000130004;10000130;71;1;1;235;4
2021;202110000131001;10000131;69;1;1;235;4
2021;202110000131002;10000131;17;1;1;288;5
2021;202110000131003;10000131;16;1;1;219;4
2021;202110000131004;10000131;70;1;1;250;4
2021;202110000132001;10000132;17;1;1;255;4
2021;202110000132002;10000132;14;1;1;212;5
2021;202110000132003;10000132;14;1;1;262;5
2021;202110000132004;10000132;17;1;1;279;4
2021;202110000133001;10000133;26;1;1;217;4
2021;202110000133002;10000133;41;1;1;215;4
2021;202110000133003;10000133;20;1;1;229;5
2021;202110000133004;10000133;70;1;1;295;4
2021;202110000134001;10000134;41;1;1;209;5
2021;202110000134002;10000134;41;1;1;226;5
2021;202110000134003;10000134;21;1;1;207;4
2021;202110000134004;10000134;20;1;1;267;5
2021;202110000135001;10000135;26;1;1;208;5
2021;202110000135002;10000135;28;1;1;278;5
2021;202110000135003;10000135;27;1;1;290;4
2021;202110000135004;10000135;25;1;1;240;5
2021;202110000136001;10000136;15;1;1;259;5
2021;202110000136002;10000136;14;1;1;256;5
2021;202110000136003;10000136;19;1;1;213;5
2021;202110000137001;10000137;19;1;1;253;5
2021;202110000137002;10000137;19;1;1;249;4
2021;202110000137003;10000137;20;1;1;220;4
2021;202110000138001;10000138;18;1;1;259;5
2021;202110000138002;10000138;14;1;1;299;5
2021;202110000139001;10000139;71;1;1;256;5
2021;202110000139002;10000139;19;1;1;256;4
2021;202110000139003;10000139;70;1;1;235;4
2021;202110000139004;10000139;21;1;1;230;4
2021;202110000140001;10000140;21;1;1;283;4
2021;202110000140002;10000140;14;1;1;238;5
2021;202110000140003;10000140;28;1;1;213;4
2021;202110000140004;10000140;25;1;1;252;4
2021;202110000141001;10000141;14;1;1;255;4
2021;202110000141002;10000141;71;1;1;233;4
2021;202110000141003;10000141;69;1;1;207;4
2021;202110000141004;10000141;15;1;1;257;5
2021;202110000141005;10000141;17;1;1;267;4
2021;202110000142001;10000142;18;1;1;269;4
2021;202110000142002;10000142;18;1;1;294;4
2021;202110000143001;10000143;17;1;1;247;5
2021;202110000143002;10000143;15;1;1;213;4
2021;202110000144001;10000144;16;1;1;275;5
2021;202110000144002;10000144;14;1;1;223;4
2021;202110000144003;10000144;18;1;1;208;4
2021;202110000144004;10000144;17;1;1;234;4
2021;202110000145001;10000145;19;1;1;285;4
2021;202110000145002;10000145;20;1;1;200;4
2021;202110000146001;10000146;41;1;1;209;4
2021;202110000146002;10000146;71;1;1;276;5
2021;202110000146003;10000146;16;1;1;249;4
2021;202110000147001;10000147;28;1;1;275;5
2021;202110000147002;10000147;28;1;1;254;4
2021;202110000147003;10000147;19;1;1;256;4
2021;202110000148001;10000148;20;1;1;212;4
2021;202110000148002;10000148;18;1;1;294;5
2021;202110000148003;10000148;69;1;1;203;5
2021;202110000148004;10000148;14;1;1;290;5
2021;202110000149001;10000149;14;1;1;216;4
2021;202110000149002;10000149;15;1;1;279;5
2021;202110000149003;10000149;70;1;1;232;4
2021;202110000150001;10000150;21;1;1;273;5
2021;202110000150002;10000150;19;1;1;256;5
2021;202110000151001;10000151;17;1;1;246;5
2021;202110000151002;10000151;16;1;1;226;5
2021;202110000151003;10000151;21;1;1;233;4
2021;202110000151004;10000151;20;1;1;227;5
2021;202110000151005;10000151;18;1;1;287;5
2021;202110000152001;10000152;19;1;1;264;4
2021;202110000152002;10000152;18;1;1;265;4
2021;202110000152003;10000152;21;1;1;275;5
2021;202110000152004;10000152;16;1;1;219;5
2021;202110000153001;10000153;14;1;1;214;4
2021;202110000153002;10000153;15;1;1;218;5
2021;202110000153003;10000153;15;1;1;214;5
2021;202110000154001;10000154;18;1;1;252;4
2021;202110000154002;10000154;18;1;1;283;5
2021;202110000154003;10000154;18;1;1;273;5
2021;202110000155001;10000155;18;1;1;282;4
2021;202110000155002;10000155;14;1;1;292;4
2021;202110000156001;10000156;25;1;1;256;4
2021;202110000156002;10000156;70;1;1;257;5
2021;202110000156003;10000156;69;1;1;245;4
2021;202110000156004;10000156;70;1;1;286;4
2021;202110000157001;10000157;28;1;1;260;5
2021;202110000157002;10000157;14;1;1;287;5
2021;202110000157003;10000157;28;1;1;294;5
2021;202110000158001;10000158;16;1;1;233;5
2021;202110000158002;10000158;19;1;1;245;5
2021;202110000158003;10000158;14;1;1;200;5
2021;202110000159001;10000159;71;1;1;213;4
2021;202110000159002;10000159;19;1;1;206;5
2021;202110000159003;10000159;41;1;1;229;5
2021;202110000159004;10000159;21;1;1;287;4
2021;202110000160001;10000160;20;1;1;215;5
2021;202110000160002;10000160;41;1;1;243;5
2021;202110000160003;10000160;41;1;1;238;5
2021;202110000160004;10000160;20;1;1;284;4
2021;202110000161001;10000161;70;1;1;257;5
2021;202110000161002;10000161;69;1;1;294;4
2021;202110000162001;10000162;14;1;1;285;5
2021;202110000162002;10000162;26;1;1;236;5
2021;202110000162003;10000162;16;1;1;252;4
2021;202110000163001;10000163;28;1;1;263;4
2021;202110000163002;10000163;27;1;1;275;4
2021;202110000164001;10000164;16;1;1;232;4
2021;202110000164002;10000164;15;1;1;279;4
2021;202110000165001;10000165;71;1;1;213;5
2021;202110000165002;10000165;15;1;1;261;4
2021;202110000165003;10000165;16;1;1;294;5
2021;202110000166001;10000166;71;1;1;281;5
2021;202110000166002;10000166;41;1;1;225;4
2021;202110000166003;10000166;21;1;1;202;5
2021;202110000167001;10000167;71;1;1;260;5
2021;202110000167002;10000167;70;1;1;209;5
2021;202110000168001;10000168;15;1;1;221;5
2021;202110000168002;10000168;25;1;1;274;4
2021;202110000168003;10000168;17;1;1;254;4
2021;202110000169001;10000169;71;1;1;211;5
2021;202110000169002;10000169;71;1;1;282;4
2021;202110000169003;10000169;28;1;1;214;4
2021;202110000169004;10000169;26;1;1;238;5
2021;202110000169005;10000169;14;1;1;268;5
2021;202110000170001;10000170;16;1;1;266;4
2021;202110000170002;10000170;16;1;1;235;4
2021;202110000170003;10000170;14;1;1;294;4
2021;202110000170004;10000170;16;1;1;245;5
2021;202110000171001;10000171;14;1;1;285;5
2021;202110000171002;10000171;19;1;1;209;5
2021;202110000171003;10000171;69;1;1;214;5
2021;202110000171004;10000171;19;1;1;292;5
2021;202110000171005;10000171;14;1;1;246;5
2021;202110000172001;10000172;14;1;1;293;5
2021;202110000172002;10000172;41;1;1;211;5
2021;202110000173001;10000173;15;1;1;236;4
2021;202110000173002;10000173;18;1;1;252;5
2021;202110000173003;10000173;69;1;1;209;4
2021;202110000174001;10000174;15;1;1;213;4
2021;202110000174002;10000174;16;1;1;261;4
2021;202110000174003;10000174;25;1;1;223;4
2021;202110000174004;10000174;15;1;1;292;4
2021;202110000174005;10000174;18;1;1;261;4
2021;202110000175001;10000175;16;1;1;277;4
2021;202110000175002;10000175;15;1;1;291;5
2021;202110000175003;10000175;16;1;1;279;4
2021;202110000175004;10000175;14;1;1;228;4
2021;202110000175005;10000175;14;1;1;238;5
2021;202110000176001;10000176;28;1;1;254;4
2021;202110000176002;10000176;18;1;1;228;5
2021;202110000176003;10000176;18;1;1;270;4
2021;202110000176004;10000176;17;1;1;227;4
2021;202110000177001;10000177;28;1;1;283;5
2021;202110000177002;10000177;28;1;1;245;4
2021;202110000177003;10000177;26;1;1;275;4
2021;202110000177004;10000177;25;1;1;284;4
2021;202110000177005;10000177;26;1;1;203;5
2021;202110000178001;10000178;26;1;1;259;5
2021;202110000178002;10000178;16;1;1;210;5
2021;202110000178003;10000178;18;1;1;233;4
2021;202110000179001;10000179;19;1;1;255;4
2021;202110000179002;10000179;20;1;1;289;4
2021;202110000179003;10000179;17;1;1;213;4
2021;202110000180001;10000180;41;1;1;217;5
2021;202110000180002;10000180;41;1;1;242;4
2021;202110000180003;10000180;19;1;1;217;4
2021;202110000180004;10000180;19;1;1;218;4
2021;202110000181001;10000181;18;1;1;293;5
2021;202110000181002;10000181;14;1;1;212;5
2021;202110000181003;10000181;70;1;1;282;4
2021;202110000181004;10000181;18;1;1;226;4
2021;202110000182001;10000182;17;1;1;274;5
2021;202110000182002;10000182;15;1;1;228;4
2021;202110000183001;10000183;17;1;1;278;5
2021;202110000183002;10000183;17;1;1;259;5
2021;202110000184001;10000184;18;1;1;225;4
2021;202110000184002;10000184;28;1;1;218;5
2021;202110000185001;10000185;28;1;1;218;5
2021;202110000185002;10000185;21;1;1;239;4
2021;202110000185003;10000185;26;1;1;293;5
2021;202110000185004;10000185;21;1;1;267;4
2021;202110000185005;10000185;41;1;1;283;5
2021;202110000186001;10000186;21;1;1;212;4
2021;202110000186002;10000186;21;1;1;299;5
2021;202110000186003;10000186;20;1;1;282;4
2021;202110000186004;10000186;20;1;1;224;5
2021;202110000187001;10000187;15;1;1;231;4
2021;202110000187002;10000187;16;1;1;223;4
2021;202110000187003;10000187;17;1;1;236;5
2021;202110000187004;10000187;18;1;1;283;4
2021;202110000188001;10000188;17;1;1;208;5
2021;202110000188002;10000188;15;1;1;231;5
2021;202110000188003;10000188;20;1;1;251;5
2021;202110000188004;10000188;14;1;1;230;5
2021;202110000188005;10000188;41;1;1;260;5
2021;202110000189001;10000189;17;1;1;259;5
2021;202110000189002;10000189;15;1;1;221;5
2021;202110000189003;10000189;16;1;1;268;4
2021;202110000189004;10000189;17;1;1;298;5
2021;202110000189005;10000189;15;1;1;263;4
2021;202110000190001;10000190;15;1;1;278;5
2021;202110000190002;10000190;18;1;1;271;4
2021;202110000190003;10000190;15;1;1;212;5
2021;202110000191001;10000191;14;1;1;242;4
2021;202110000191002;10000191;16;1;1;261;4
2021;202110000191003;10000191;18;1;1;281;4
2021;202110000192001;10000192;16;1;1;246;4
2021;202110000192002;10000192;15;1;1;225;4
2021;202110000192003;10000192;15;1;1;275;4
2021;202110000192004;10000192;14;1;1;206;5
2021;202110000193001;10000193;26;1;1;204;5
2021;202110000193002;10000193;25;1;1;271;5
2021;202110000194001;10000194;16;1;1;213;4
2021;202110000194002;10000194;18;1;1;227;5
2021;202110000194003;10000194;17;1;1;255;5
2021;202110000194004;10000194;15;1;1;288;5
2021;202110000195001;10000195;15;1;1;281;5
2021;202110000195002;10000195;17;1;1;260;4
2021;202110000195003;10000195;71;1;1;294;4
2021;202110000196001;10000196;71;1;1;264;5
2021;202110000196002;10000196;70;1;1;201;4
2021;202110000196003;10000196;69;1;1;228;5
2021;202110000196004;10000196;71;1;1;264;4
2021;202110000196005;10000196;71;1;1;245;4
2021;202110000197001;10000197;28;1;1;230;4
2021;202110000197002;10000197;19;1;1;220;5
2021;202110000197003;10000197;21;1;1;289;4
2021;202110000197004;10000197;21;1;1;207;5
2021;202110000198001;10000198;15;1;1;240;4
2021;202110000198002;10000198;18;1;1;265;5
2021;202110000199001;10000199;19;1;1;280;5
2021;202110000199002;10000199;18;1;1;284;5
2021;202110000199003;10000199;16;1;1;264;4
2021;202110000199004;10000199;14;1;1;253;5
2021;202110000199005;10000199;15;1;1;296;4
2021;202110000200001;10000200;19;1;1;225;4
2021;202110000200002;10000200;17;1;1;234;4
2021;202110000200003;10000200;41;1;1;200;4
2021;202110000200004;10000200;21;1;1;283;4
2022;202210000001001;10000001;41;1;1;272;4
2022;202210000001002;10000001;71;1;1;265;5
2022;202210000001003;10000001;18;1;1;272;4
2022;202210000001004;10000001;16;1;1;255;4
2022;202210000002001;10000002;28;1;1;210;5
2022;202210000002002;10000002;16;1;1;202;4
2022;202210000003001;10000003;14;1;1;268;5
2022;202210000003002;10000003;15;1;1;229;5
2022;202210000003003;10000003;15;1;1;276;5
2022;202210000004001;10000004;27;1;1;264;4
2022;202210000004002;10000004;71;1;1;246;5
2022;202210000004003;10000004;15;1;1;295;5
2022;202210000004004;10000004;69;1;1;277;4
2022;202210000005001;10000005;14;1;1;219;4
2022;202210000005002;10000005;14;1;1;290;4
2022;202210000005003;10000005;18;1;1;242;4
2022;202210000006001;10000006;20;1;1;221;4
2022;202210000006002;10000006;21;1;1;229;5
2022;202210000007001;10000007;70;1;1;224;5
2022;202210000007002;10000007;16;1;1;261;5
2022;202210000007003;10000007;69;1;1;245;5
2022;202210000007004;10000007;70;1;1;290;5
2022;202210000008001;10000008;14;1;1;298;4
2022;202210000008002;10000008;18;1;1;206;5
2022;202210000008003;10000008;26;1;1;242;4
2022;202210000009001;10000009;41;1;1;218;5
2022;202210000009002;10000009;21;1;1;236;5
2022;202210000009003;10000009;19;1;1;255;4
2022;202210000009004;10000009;15;1;1;281;5
2022;202210000009005;10000009;16;1;1;273;5
2022;202210000010001;10000010;21;1;1;217;4
2022;202210000010002;10000010;41;1;1;278;5
2022;202210000010003;10000010;19;1;1;217;5
2022;202210000011001;10000011;15;1;1;209;5
2022;202210000011002;10000011;14;1;1;234;4
2022;202210000011003;10000011;14;1;1;297;4
2022;202210000011004;10000011;16;1;1;284;5
2022;202210000012001;10000012;21;1;1;218;5
2022;202210000012002;10000012;15;1;1;293;4
2022;202210000013001;10000013;41;1;1;299;5
2022;202210000013002;10000013;18;1;1;237;5
2022;202210000013003;10000013;14;1;1;285;5
2022;202210000013004;10000013;18;1;1;200;5
2022;202210000014001;10000014;15;1;1;290;5
2022;202210000014002;10000014;18;1;1;267;4
2022;202210000014003;10000014;16;1;1;242;5
2022;202210000014004;10000014;14;1;1;298;4
2022;202210000014005;10000014;16;1;1;251;5
2022;202210000015001;10000015;69;1;1;208;4
2022;202210000015002;10000015;69;1;1;229;4
2022;202210000016001;10000016;41;1;1;209;4
2022;202210000016002;10000016;17;1;1;225;5
2022;202210000016003;10000016;18;1;1;226;4
2022;202210000017001;10000017;20;1;1;248;5
2022;202210000017002;10000017;41;1;1;204;5
2022;202210000017003;10000017;20;1;1;283;4
2022;202210000017004;10000017;20;1;1;234;4
2022;202210000017005;10000017;21;1;1;215;5
2022;202210000018001;10000018;16;1;1;241;5
2022;202210000018002;10000018;18;1;1;215;5
2022;202210000018003;10000018;26;1;1;242;4
2022;202210000018004;10000018;18;1;1;245;4
2022;202210000018005;10000018;16;1;1;248;4
2022;202210000019001;10000019;15;1;1;267;4
2022;202210000019002;10000019;17;1;1;232;5
2022;202210000020001;10000020;18;1;1;254;4
2022;202210000020002;10000020;16;1;1;273;4
2022;202210000020003;10000020;19;1;1;209;5
2022;202210000021001;10000021;16;1;1;236;4
2022;202210000021002;10000021;16;1;1;259;4
2022;202210000021003;10000021;26;1;1;245;5
2022;202210000021004;10000021;15;1;1;270;5
2022;202210000021005;10000021;15;1;1;273;5
2022;202210000022001;10000022;14;1;1;225;5
2022;202210000022002;10000022;17;1;1;238;4
2022;202210000022003;10000022;16;1;1;265;4
2022;202210000023001;10000023;17;1;1;214;5
2022;202210000023002;10000023;21;1;1;226;5
2022;202210000024001;10000024;19;1;1;268;4
2022;202210000024002;10000024;19;1;1;251;4
2022;202210000025001;10000025;15;1;1;298;4
2022;202210000025002;10000025;16;1;1;261;4
2022;202210000026001;10000026;70;1;1;236;4
2022;202210000026002;10000026;69;1;1;202;4
2022;202210000026003;10000026;71;1;1;235;4
2022;202210000026004;10000026;69;1;1;286;5
2022;202210000027001;10000027;19;1;1;299;5
2022;202210000027002;10000027;14;1;1;280;5
2022;202210000027003;10000027;17;1;1;209;5
2022;202210000027004;10000027;17;1;1;261;4
2022;202210000027005;10000027;21;1;1;299;4
2022;202210000028001;10000028;28;1;1;215;4
2022;202210000028002;10000028;15;1;1;258;5
2022;202210000028003;10000028;26;1;1;289;5
2022;202210000028004;10000028;21;1;1;272;4
2022;202210000029001;10000029;18;1;1;286;4
2022;202210000029002;10000029;16;1;1;213;4
2022;202210000029003;10000029;25;1;1;224;5
2022;202210000029004;10000029;17;1;1;284;4
2022;202210000030001;10000030;20;1;1;296;5
2022;202210000030002;10000030;27;1;1;295;5
2022;202210000030003;10000030;20;1;1;225;4
2022;202210000031001;10000031;25;1;1;220;5
2022;202210000031002;10000031;14;1;1;241;4
2022;202210000031003;10000031;17;1;1;222;4
2022;202210000031004;10000031;20;1;1;296;5
2022;202210000032001;10000032;15;1;1;249;5
2022;202210000032002;10000032;16;1;1;244;4
2022;202210000032003;10000032;14;1;1;211;4
2022;202210000032004;10000032;17;1;1;226;5
2022;202210000032005;10000032;17;1;1;216;4
2022;202210000033001;10000033;20;1;1;223;5
2022;202210000033002;10000033;41;1;1;297;5
2022;202210000033003;10000033;41;1;1;226;4
2022;202210000033004;10000033;19;1;1;240;4
2022;202210000033005;10000033;19;1;1;229;4
2022;202210000034001;10000034;20;1;1;235;4
2022;202210000034002;10000034;14;1;1;248;4
2022;202210000034003;10000034;21;1;1;245;5
2022;202210000034004;10000034;15;1;1;295;4
2022;202210000035001;10000035;15;1;1;263;4
2022;202210000035002;10000035;71;1;1;209;5
2022;202210000035003;10000035;26;1;1;239;5
2022;202210000035004;10000035;15;1;1;236;5
2022;202210000036001;10000036;16;1;1;290;4
2022;202210000036002;10000036;15;1;1;264;4
2022;202210000036003;10000036;17;1;1;235;5
2022;202210000036004;10000036;16;1;1;206;4
2022;202210000037001;10000037;14;1;1;259;4
2022;202210000037002;10000037;14;1;1;299;4
2022;202210000037003;10000037;41;1;1;274;4
2022;202210000038001;10000038;41;1;1;253;4
2022;202210000038002;10000038;19;1;1;286;4
2022;202210000038003;10000038;21;1;1;205;5
2022;202210000038004;10000038;19;1;1;285;5
2022;202210000039001;10000039;19;1;1;237;5
2022;202210000039002;10000039;41;1;1;233;4
2022;202210000039003;10000039;21;1;1;220;5
2022;202210000039004;10000039;41;1;1;242;5
2022;202210000040001;10000040;21;1;1;223;5
2022;202210000040002;10000040;21;1;1;225;5
2022;202210000040003;10000040;19;1;1;243;5
2022;202210000040004;10000040;27;1;1;288;5
2022;202210000040005;10000040;41;1;1;269;4
2022;202210000041001;10000041;41;1;1;208;4
2022;202210000041002;10000041;19;1;1;277;5
2022;202210000041003;10000041;19;1;1;233;5
2022;202210000041004;10000041;16;1;1;237;5
2022;202210000041005;10000041;20;1;1;267;5
2022;202210000042001;10000042;14;1;1;274;4
2022;202210000042002;10000042;41;1;1;283;4
2022;202210000042003;10000042;15;1;1;282;4
2022;202210000043001;10000043;25;1;1;277;4
2022;202210000043002;10000043;28;1;1;297;5
2022;202210000043003;10000043;15;1;1;240;4
2022;202210000043004;10000043;18;1;1;218;4
2022;202210000044001;10000044;16;1;1;231;5
2022;202210000044002;10000044;14;1;1;273;4
2022;202210000044003;10000044;15;1;1;256;5
2022;202210000044004;10000044;16;1;1;260;5
2022;202210000044005;10000044;18;1;1;264;5
2022;202210000045001;10000045;27;1;1;255;4
2022;202210000045002;10000045;27;1;1;292;5
2022;202210000045003;10000045;27;1;1;252;5
2022;202210000045004;10000045;26;1;1;291;4
2022;202210000046001;10000046;25;1;1;247;4
2022;202210000046002;10000046;28;1;1;241;4
2022;202210000046003;10000046;25;1;1;252;5
2022;202210000046004;10000046;28;1;1;298;4
2022;202210000047001;10000047;18;1;1;223;5
2022;202210000047002;10000047;19;1;1;244;5
2022;202210000047003;10000047;19;1;1;241;4
2022;202210000047004;10000047;20;1;1;246;5
2022;202210000047005;10000047;27;1;1;270;5
2022;202210000048001;10000048;18;1;1;240;4
2022;202210000048002;10000048;14;1;1;245;4
2022;202210000048003;10000048;71;1;1;287;5
2022;202210000049001;10000049;16;1;1;209;4
2022;202210000049002;10000049;16;1;1;295;5
2022;202210000049003;10000049;17;1;1;205;5
2022;202210000050001;10000050;20;1;1;262;5
2022;202210000050002;10000050;19;1;1;238;5
2022;202210000050003;10000050;19;1;1;220;4
2022;202210000050004;10000050;20;1;1;224;4
2022;202210000050005;10000050;20;1;1;267;4
2022;202210000051001;10000051;18;1;1;235;5
2022;202210000051002;10000051;41;1;1;261;5
2022;202210000051003;10000051;20;1;1;213;5
2022;202210000051004;10000051;17;1;1;279;4
2022;202210000052001;10000052;15;1;1;300;5
2022;202210000052002;10000052;16;1;1;228;4
2022;202210000053001;10000053;14;1;1;262;5
2022;202210000053002;10000053;17;1;1;243;5
2022;202210000053003;10000053;17;1;1;279;5
2022;202210000054001;10000054;70;1;1;208;5
2022;202210000054002;10000054;28;1;1;257;5
2022;202210000054003;10000054;27;1;1;284;5
2022;202210000054004;10000054;25;1;1;222;4
2022;202210000054005;10000054;27;1;1;296;4
2022;202210000055001;10000055;20;1;1;258;5
2022;202210000055002;10000055;21;1;1;265;4
2022;202210000055003;10000055;26;1;1;278;4
2022;202210000055004;10000055;26;1;1;226;4
2022;202210000055005;10000055;28;1;1;228;4
2022;202210000056001;10000056;17;1;1;288;4
2022;202210000056002;10000056;18;1;1;289;5
2022;202210000057001;10000057;14;1;1;288;4
2022;202210000057002;10000057;15;1;1;282;5
2022;202210000057003;10000057;18;1;1;248;4
2022;202210000057004;10000057;71;1;1;223;5
2022;202210000058001;10000058;20;1;1;241;5
2022;202210000058002;10000058;20;1;1;220;4
2022;202210000058003;10000058;20;1;1;272;4
2022;202210000058004;10000058;19;1;1;219;4
2022;202210000058005;10000058;20;1;1;252;4
2022;202210000059001;10000059;18;1;1;285;4
2022;202210000059002;10000059;71;1;1;217;5
2022;202210000059003;10000059;17;1;1;217;5
2022;202210000059004;10000059;16;1;1;231;4
2022;202210000059005;10000059;70;1;1;258;4
2022;202210000060001;10000060;16;1;1;239;4
2022;202210000060002;10000060;17;1;1;249;5
2022;202210000060003;10000060;14;1;1;284;4
2022;202210000060004;10000060;16;1;1;291;5
2022;202210000060005;10000060;18;1;1;290;5
2022;202210000061001;10000061;18;1;1;285;4
2022;202210000061002;10000061;18;1;1;257;4
2022;202210000061003;10000061;17;1;1;272;4
2022;202210000061004;10000061;15;1;1;209;5
2022;202210000061005;10000061;16;1;1;246;5
2022;202210000062001;10000062;18;1;1;250;5
2022;202210000062002;10000062;15;1;1;250;5
2022;202210000063001;10000063;18;1;1;280;5
2022;202210000063002;10000063;21;1;1;209;4
2022;202210000063003;10000063;18;1;1;283;5
2022;202210000063004;10000063;16;1;1;259;4
2022;202210000063005;10000063;16;1;1;264;5
2022;202210000064001;10000064;18;1;1;282;5
2022;202210000064002;10000064;17;1;1;231;5
2022;202210000064003;10000064;15;1;1;246;4
2022;202210000065001;10000065;71;1;1;287;5
2022;202210000065002;10000065;71;1;1;286;5
2022;202210000066001;10000066;15;1;1;257;5
2022;202210000066002;10000066;16;1;1;276;5
2022;202210000067001;10000067;18;1;1;222;4
2022;202210000067002;10000067;19;1;1;287;5
2022;202210000068001;10000068;14;1;1;216;4
2022;202210000068002;10000068;14;1;1;278;4
2022;202210000068003;10000068;26;1;1;203;4
2022;202210000068004;10000068;26;1;1;252;5
2022;202210000069001;10000069;14;1;1;281;5
2022;202210000069002;10000069;16;1;1;253;5
2022;202210000069003;10000069;20;1;1;230;5
2022;202210000069004;10000069;18;1;1;212;5
2022;202210000070001;10000070;26;1;1;256;4
2022;202210000070002;10000070;28;1;1;257;4
2022;202210000071001;10000071;16;1;1;261;4
2022;202210000071002;10000071;28;1;1;262;5
2022;202210000071003;10000071;20;1;1;252;4
2022;202210000072001;10000072;14;1;1;256;4
2022;202210000072002;10000072;20;1;1;272;4
2022;202210000072003;10000072;17;1;1;251;5
2022;202210000073001;10000073;21;1;1;277;5
2022;202210000073002;10000073;71;1;1;279;4
2022;202210000074001;10000074;16;1;1;294;4
2022;202210000074002;10000074;70;1;1;292;5
2022;202210000075001;10000075;21;1;1;232;5
2022;202210000075002;10000075;41;1;1;266;4
2022;202210000076001;10000076;21;1;1;265;5
2022;202210000076002;10000076;41;1;1;224;5
2022;202210000076003;10000076;18;1;1;278;4
2022;202210000076004;10000076;21;1;1;231;4
2022;202210000076005;10000076;41;1;1;217;5
2022;202210000077001;10000077;21;1;1;277;5
2022;202210000077002;10000077;41;1;1;262;4
2022;202210000077003;10000077;17;1;1;256;4
2022;202210000078001;10000078;17;1;1;204;5
2022;202210000078002;10000078;16;1;1;243;4
2022;202210000078003;10000078;20;1;1;256;4
2022;202210000078004;10000078;15;1;1;290;5
2022;202210000078005;10000078;21;1;1;251;4
2022;202210000079001;10000079;70;1;1;287;4
2022;202210000079002;10000079;20;1;1;203;5
2022;202210000079003;10000079;16;1;1;267;5
2022;202210000080001;10000080;20;1;1;289;5
2022;202210000080002;10000080;41;1;1;234;4
2022;202210000080003;10000080;19;1;1;230;5
2022;202210000080004;10000080;20;1;1;222;4
2022;202210000081001;10000081;15;1;1;261;5
2022;202210000081002;10000081;16;1;1;270;4
2022;202210000082001;10000082;18;1;1;231;4
2022;202210000082002;10000082;17;1;1;292;5
2022;202210000082003;10000082;21;1;1;300;5
2022;202210000082004;10000082;21;1;1;242;4
2022;202210000083001;10000083;18;1;1;274;5
2022;202210000083002;10000083;18;1;1;238;4
2022;202210000083003;10000083;16;1;1;289;4
2022;202210000083004;10000083;18;1;1;269;4
2022;202210000084001;10000084;17;1;1;239;4
2022;202210000084002;10000084;14;1;1;284;5
2022;202210000084003;10000084;18;1;1;264;4
2022;202210000084004;10000084;18;1;1;234;5
2022;202210000085001;10000085;70;1;1;237;4
2022;202210000085002;10000085;69;1;1;274;5
2022;202210000085003;10000085;71;1;1;222;5
2022;202210000086001;10000086;21;1;1;281;5
2022;202210000086002;10000086;15;1;1;214;4
2022;202210000086003;10000086;20;1;1;276;5
2022;202210000087001;10000087;27;1;1;214;4
2022;202210000087002;10000087;28;1;1;267;4
2022;202210000088001;10000088;14;1;1;205;4
2022;202210000088002;10000088;17;1;1;292;4
2022;202210000088003;10000088;14;1;1;256;4
2022;202210000088004;10000088;15;1;1;284;5
2022;202210000088005;10000088;18;1;1;255;4
2022;202210000089001;10000089;18;1;1;226;5
2022;202210000089002;10000089;15;1;1;216;5
2022;202210000089003;10000089;26;1;1;245;4
2022;202210000089004;10000089;16;1;1;203;4
2022;202210000089005;10000089;28;1;1;221;5
2022;202210000090001;10000090;71;1;1;264;5
2022;202210000090002;10000090;25;1;1;279;5
2022;202210000090003;10000090;25;1;1;228;4
2022;202210000090004;10000090;20;1;1;282;5
2022;202210000091001;10000091;20;1;1;271;4
2022;202210000091002;10000091;20;1;1;263;4
2022;202210000091003;10000091;41;1;1;296;4
2022;202210000091004;10000091;19;1;1;284;5
2022;202210000092001;10000092;28;1;1;257;5
2022;202210000092002;10000092;15;1;1;234;5
2022;202210000092003;10000092;20;1;1;222;5
2022;202210000092004;10000092;28;1;1;222;4
2022;202210000093001;10000093;69;1;1;294;5
2022;202210000093002;10000093;71;1;1;203;4
2022;202210000093003;10000093;70;1;1;201;4
2022;202210000093004;10000093;71;1;1;258;5
2022;202210000093005;10000093;71;1;1;258;5
2022;202210000094001;10000094;19;1;1;269;4
2022;202210000094002;10000094;19;1;1;207;5
